Id,Sex,Forearm,Weight,Age,Date,Pos,Pos2,Pos3,Para2,Para1,Para3
fb_1190,m,94.01,86.45,206,12/16/15,0,0,0,0,0,0
fb_1191,m,94.02,86.48,206,12/7/15,0,0,0,0,0,0
fb_1192,m,94.03,86.62,208,12/8/15,0,0,0,0,0,0
fb_1193,m,94.06,86.65,208,12/9/15,0,0,0,0,0,0
fb_1194,m,94.07,87.07,208,12/10/15,0,0,0,0,0,0
fb_1195,m,94.09,87.1,210,12/11/15,0,0,0,0,0,0
fb_1196,m,94.1,87.19,211,12/12/15,0,0,0,0,0,0
fb_1197,m,94.1,87.25,214,12/13/15,0,0,0,0,0,0
fb_1198,m,94.12,87.32,215,12/14/15,0,0,0,0,0,0
fb_1199,m,94.12,87.49,216,12/15/15,0,0,0,0,0,0
fb_1200,m,94.15,87.52,217,12/16/15,0,0,0,0,0,0
